Source,Target,Weight,Season
HOOK,JOHANNA,,4
HOOK,TAMARA,,4
HOOK,KING_XAVIER,,4
HOOK,KURT_FLYNN,,4
HOOK,THE_DRAGON,,4
HOOK,SHERIFF_OF_NOTTINGHAM,,4
HOOK,MARIAN,,4
HOOK,ROBIN_HOOD,,4
HOOK,JOHN_DARLING,,4
HOOK,MICHAEL_DARLING,,4
HOOK,THE_SHADOW,,4
HOOK,WENDY,,4
HOOK,FELIX,,4
HOOK,TINKER_BELL,,4
HOOK,LIAM,,4
HOOK,DEVIN,,4
HOOK,ARIEL,,4
HOOK,URSULA,,4
HOOK,PRINCE_ERIC,,4
HOOK,ADOPTION_AGENT,,4
HOOK,MALCOLM,,4
HOOK,SHADOW,,4
HOOK,WALSH,,4
HOOK,RAPUNZEL,,4
HOOK,LUMIERE,,4
HOOK,BLACK_BEARD,,4
HOOK,JONATHAN,,4
HOOK,PRINCE_LEOPOLD,,4
HOOK,GLINDA,,4
HOOK,DOROTHY,,4
HOOK,ANNA,,4
HOOK,GERDA,,4
HOOK,GRAND_PABBIE,,4
HOOK,KRISTOFF,,4
HOOK,SVEN,,4
HOOK,BO_PEEP,,4
HOOK,INGRID,,4
HOOK,HANS,,4
HOOK,WILL_SCARLET,,4
HOOK,APPRENTICE,,4
HOOK,LILY_PAGE,,4
HOOK,LILYS_ADOPTIVE_FATHER,,4
HOOK,COLETTE,,4
HOOK,DUKE_OF_WESELTON,,4
HOOK,HELGA,,4
HOOK,MADAME_FAUSTINA,,4
HOOK,CRUELLA_DE_VIL,,4
HOOK,KING_STEFAN,,4
HOOK,POSEIDON,,4
HOOK,ISAAC_HELLER,,4
HOOK,MADELINE,,4
HOOK,MERLIN,,4
PAN,ZELENA,,4
PAN,PINOCCHIO,,4
PAN,JIMINY,,4
PAN,HUNTSMAN,,4
PAN,RUBY,,4
PAN,MIRROR,,4
PAN,GRANNY,,4
PAN,GRUMPY,,4
PAN,GEORGE,,4
PAN,ABIGAIL,,4
PAN,CINDERELLA,,4
PAN,THOMAS,,4
PAN,WHALE,,4
PAN,GEPPETTO,,4
PAN,BLUE,,4
PAN,JEFFERSON,,4
PAN,MALEFICENT,,4
PAN,PRINCE_HENRY,,4
PAN,KING,,4
PAN,MARTIN,,4
PAN,MYRNA,,4
PAN,RUTH,,4
PAN,MIDAS,,4
PAN,ZOSO,,4
PAN,BEALFIRE,,4
PAN,HORDOR,,4
PAN,BLIND_WITCH,,4
PAN,HANSEL,,4
PAN,GRETEL,,4
PAN,WOODCUTTER,,4
PAN,THATCHER,,4
PAN,STEALTHY,,4
PAN,LEOPOLD,,4
PAN,MAURICE,,4
PAN,NOVA,,4
PAN,TOMKINS,,4
PAN,PETER,,4
PAN,DANIEL,,4
PAN,CORA,,4
PAN,AURORA,,4
PAN,MULAN,,4
PAN,PRINCE_PHILIP,,4
PAN,WRAITH,,4
PAN,LANCELOT,,4
PAN,MILAH,,4
PAN,SMEE,,4
PAN,IGOR,,4
PAN,VICTOR_FRANKENSTEIN,,4
PAN,ANTON,,4
PAN,ANITA_LUCAS,,4
PAN,QUINN,,4
PAN,CLAUDE,,4
PAN,GREG_MENDELL,,4
PAN,ALPHONSE_FRANKENSTEIN,,4
PAN,GERHARDT_FRANKENSTEIN,,4
PAN,ABRAHAM,,4
PAN,ARLO,,4
PAN,JACK,,4
PAN,SEER,,4
PAN,QUEEN_EVA,,4
PAN,JOHANNA,,4
PAN,TAMARA,,4
PAN,KING_XAVIER,,4
PAN,KURT_FLYNN,,4
PAN,THE_DRAGON,,4
PAN,SHERIFF_OF_NOTTINGHAM,,4
PAN,MARIAN,,4
PAN,ROBIN_HOOD,,4
PAN,JOHN_DARLING,,4
PAN,MICHAEL_DARLING,,4
PAN,THE_SHADOW,,4
PAN,WENDY,,4
PAN,FELIX,,4
PAN,TINKER_BELL,,4
PAN,LIAM,,4
PAN,DEVIN,,4
PAN,ARIEL,,4
PAN,URSULA,,4
PAN,PRINCE_ERIC,,4
PAN,ADOPTION_AGENT,,4
PAN,MALCOLM,,4
PAN,SHADOW,,4
PAN,WALSH,,4
PAN,RAPUNZEL,,4
PAN,LUMIERE,,4
PAN,BLACK_BEARD,,4
PAN,JONATHAN,,4
PAN,PRINCE_LEOPOLD,,4
PAN,GLINDA,,4
PAN,DOROTHY,,4
PAN,ANNA,,4
PAN,GERDA,,4
PAN,GRAND_PABBIE,,4
PAN,KRISTOFF,,4
PAN,SVEN,,4
PAN,BO_PEEP,,4
PAN,INGRID,,4
PAN,HANS,,4
PAN,WILL_SCARLET,,4
PAN,APPRENTICE,,4
PAN,LILY_PAGE,,4
PAN,LILYS_ADOPTIVE_FATHER,,4
PAN,COLETTE,,4
PAN,DUKE_OF_WESELTON,,4
PAN,HELGA,,4
PAN,MADAME_FAUSTINA,,4
PAN,CRUELLA_DE_VIL,,4
PAN,KING_STEFAN,,4
PAN,POSEIDON,,4
PAN,ISAAC_HELLER,,4
PAN,MADELINE,,4
PAN,MERLIN,,4
ZELENA,PINOCCHIO,,4
ZELENA,JIMINY,,4
ZELENA,HUNTSMAN,,4
ZELENA,RUBY,,4
ZELENA,MIRROR,,4
ZELENA,GRANNY,,4
ZELENA,GRUMPY,,4
ZELENA,GEORGE,,4
ZELENA,ABIGAIL,,4
ZELENA,CINDERELLA,,4
ZELENA,THOMAS,,4
ZELENA,WHALE,,4
ZELENA,GEPPETTO,,4
ZELENA,BLUE,,4
ZELENA,JEFFERSON,,4
ZELENA,MALEFICENT,,4
ZELENA,PRINCE_HENRY,,4
ZELENA,KING,,4
ZELENA,MARTIN,,4
ZELENA,MYRNA,,4
ZELENA,RUTH,,4
ZELENA,MIDAS,,4
ZELENA,ZOSO,,4
ZELENA,BEALFIRE,,4
ZELENA,HORDOR,,4
ZELENA,BLIND_WITCH,,4
ZELENA,HANSEL,,4
ZELENA,GRETEL,,4
ZELENA,WOODCUTTER,,4
ZELENA,THATCHER,,4
ZELENA,STEALTHY,,4
ZELENA,LEOPOLD,,4
ZELENA,MAURICE,,4
ZELENA,NOVA,,4
ZELENA,TOMKINS,,4
ZELENA,PETER,,4
ZELENA,DANIEL,,4
ZELENA,CORA,,4
ZELENA,AURORA,,4
ZELENA,MULAN,,4
ZELENA,PRINCE_PHILIP,,4
ZELENA,WRAITH,,4
ZELENA,LANCELOT,,4
ZELENA,MILAH,,4
ZELENA,SMEE,,4
ZELENA,IGOR,,4
ZELENA,VICTOR_FRANKENSTEIN,,4
ZELENA,ANTON,,4
ZELENA,ANITA_LUCAS,,4
ZELENA,QUINN,,4
ZELENA,CLAUDE,,4
ZELENA,GREG_MENDELL,,4
ZELENA,ALPHONSE_FRANKENSTEIN,,4
ZELENA,GERHARDT_FRANKENSTEIN,,4
ZELENA,ABRAHAM,,4
ZELENA,ARLO,,4
ZELENA,JACK,,4
ZELENA,SEER,,4
ZELENA,QUEEN_EVA,,4
ZELENA,JOHANNA,,4
ZELENA,TAMARA,,4
ZELENA,KING_XAVIER,,4
ZELENA,KURT_FLYNN,,4
ZELENA,THE_DRAGON,,4
ZELENA,SHERIFF_OF_NOTTINGHAM,,4
ZELENA,MARIAN,,4
ZELENA,ROBIN_HOOD,,4
ZELENA,JOHN_DARLING,,4
ZELENA,MICHAEL_DARLING,,4
ZELENA,THE_SHADOW,,4
ZELENA,WENDY,,4
ZELENA,FELIX,,4
ZELENA,TINKER_BELL,,4
ZELENA,LIAM,,4
ZELENA,DEVIN,,4
ZELENA,ARIEL,,4
ZELENA,URSULA,,4
ZELENA,PRINCE_ERIC,,4
ZELENA,ADOPTION_AGENT,,4
ZELENA,MALCOLM,,4
ZELENA,SHADOW,,4
ZELENA,WALSH,,4
ZELENA,RAPUNZEL,,4
ZELENA,LUMIERE,,4
ZELENA,BLACK_BEARD,,4
ZELENA,JONATHAN,,4
ZELENA,PRINCE_LEOPOLD,,4
ZELENA,GLINDA,,4
ZELENA,DOROTHY,,4
ZELENA,ANNA,,4
ZELENA,GERDA,,4
ZELENA,GRAND_PABBIE,,4
ZELENA,KRISTOFF,,4
ZELENA,SVEN,,4
ZELENA,BO_PEEP,,4
ZELENA,INGRID,,4
ZELENA,HANS,,4
ZELENA,WILL_SCARLET,,4
ZELENA,APPRENTICE,,4
ZELENA,LILY_PAGE,,4
ZELENA,LILYS_ADOPTIVE_FATHER,,4
ZELENA,COLETTE,,4
ZELENA,DUKE_OF_WESELTON,,4
ZELENA,HELGA,,4
ZELENA,MADAME_FAUSTINA,,4
ZELENA,CRUELLA_DE_VIL,,4
ZELENA,KING_STEFAN,,4
ZELENA,POSEIDON,,4
ZELENA,ISAAC_HELLER,,4
ZELENA,MADELINE,,4
ZELENA,MERLIN,,
