Source,Target,Weight,Season
ZELENA,HOOK,,3
ZELENA,MILAH,,3
ZELENA,SMEE,,3
ZELENA,IGOR,,3
ZELENA,VICTOR_FRANKENSTEIN,,3
ZELENA,ANTON,,3
ZELENA,ANITA_LUCAS,,3
ZELENA,QUINN,,3
ZELENA,CLAUDE,,3
ZELENA,GREG_MENDELL,,3
ZELENA,ALPHONSE_FRANKENSTEIN,,3
ZELENA,GERHARDT_FRANKENSTEIN,,3
ZELENA,ABRAHAM,,3
ZELENA,ARLO,,3
ZELENA,JACK,,3
ZELENA,SEER,,3
ZELENA,QUEEN_EVA,,3
ZELENA,JOHANNA,,3
ZELENA,TAMARA,,3
ZELENA,KING_XAVIER,,3
ZELENA,KURT_FLYNN,,3
ZELENA,THE_DRAGON,,3
ZELENA,SHERIFF_OF_NOTTINGHAM,,3
ZELENA,MARIAN,,3
ZELENA,ROBIN_HOOD,,3
ZELENA,JOHN_DARLING,,3
ZELENA,MICHAEL_DARLING,,3
ZELENA,THE_SHADOW,,3
ZELENA,WENDY,,3
ZELENA,FELIX,,3
ZELENA,TINKER_BELL,,3
ZELENA,LIAM,,3
ZELENA,DEVIN,,3
ZELENA,ARIEL,,3
ZELENA,URSULA,,3
ZELENA,PRINCE_ERIC,,3
ZELENA,ADOPTION_AGENT,,3
ZELENA,MALCOLM,,3
ZELENA,SHADOW,,3
ZELENA,WALSH,,3
ZELENA,RAPUNZEL,,3
ZELENA,LUMIERE,,3
ZELENA,BLACK_BEARD,,3
ZELENA,JONATHAN,,3
ZELENA,PRINCE_LEOPOLD,,3
ZELENA,GLINDA,,3
ZELENA,DOROTHY,,
